datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2020-12-21,CZ064,CZ0647,5061,4515,146
2020-12-21,CZ071,CZ0711,2133,1867,65
2020-12-21,CZ071,CZ0712,13835,12385,262
2020-12-21,CZ071,CZ0713,7725,6928,98
2020-12-21,CZ071,CZ0714,8905,7952,140
2020-12-21,CZ071,CZ0715,6550,5999,124
2020-12-21,CZ072,CZ0721,7862,6821,132
2020-12-21,CZ072,CZ0722,11223,10364,166
2020-12-21,CZ072,CZ0723,10186,9091,155
2020-12-21,CZ072,CZ0724,14380,12857,240
2020-12-21,CZ080,CZ0801,4383,3891,120
2020-12-21,CZ080,CZ0802,13796,12138,254
2020-12-21,CZ080,CZ0803,15375,13515,246
2020-12-21,CZ080,CZ0804,8419,7398,119
2020-12-21,CZ080,CZ0805,12997,11377,183
2020-12-21,CZ080,CZ0806,17944,15018,361
2020-12-21,,,29,1611,0
2020-12-22,CZ010,CZ0100,69770,64651,1004
2020-12-22,CZ020,CZ020A,7715,7495,68
2020-12-22,CZ020,CZ020B,8227,7648,65
2020-12-22,CZ020,CZ020C,3433,3128,56
2020-12-22,CZ020,CZ0201,7811,7020,172
2020-12-22,CZ020,CZ0202,5106,4706,57
2020-12-22,CZ020,CZ0203,9265,8094,125
2020-12-22,CZ020,CZ0204,6367,5724,106
2020-12-22,CZ020,CZ0205,4380,3832,65
2020-12-22,CZ020,CZ0206,6258,5673,130
2020-12-22,CZ020,CZ0207,7437,6632,113
2020-12-22,CZ020,CZ0208,5843,5099,100
2020-12-22,CZ020,CZ0209,9629,9207,84
2020-12-22,CZ031,CZ0311,11239,11131,170
2020-12-22,CZ031,CZ0312,2578,2348,69
2020-12-22,CZ031,CZ0313,5368,4918,102
2020-12-22,CZ031,CZ0314,4584,4196,70
2020-12-22,CZ031,CZ0315,2815,2573,87
2020-12-22,CZ031,CZ0316,4340,4015,109
2020-12-22,CZ031,CZ0317,6667,6223,172
2020-12-22,CZ032,CZ0321,3582,3305,79
2020-12-22,CZ032,CZ0322,4887,4508,82
2020-12-22,CZ032,CZ0323,11454,10406,146
2020-12-22,CZ032,CZ0324,4072,3555,75
2020-12-22,CZ032,CZ0325,4929,4422,57
2020-12-22,CZ032,CZ0326,2583,2268,44
2020-12-22,CZ032,CZ0327,2788,2426,48
2020-12-22,CZ041,CZ0411,3611,3150,131
2020-12-22,CZ041,CZ0412,5167,4555,152
2020-12-22,CZ041,CZ0413,4516,3894,114
2020-12-22,CZ042,CZ0421,6578,5731,138
2020-12-22,CZ042,CZ0422,6430,5921,157
2020-12-22,CZ042,CZ0423,7575,6980,126
2020-12-22,CZ042,CZ0424,4836,4210,80
2020-12-22,CZ042,CZ0425,5464,4970,125
2020-12-22,CZ042,CZ0426,6116,5407,111
2020-12-22,CZ042,CZ0427,6842,5951,109
2020-12-22,CZ051,CZ0511,5365,4692,84
2020-12-22,CZ051,CZ0512,6002,5178,98
2020-12-22,CZ051,CZ0513,12404,10811,123
2020-12-22,CZ051,CZ0514,5192,4680,73
2020-12-22,CZ052,CZ0521,10531,9138,154
2020-12-22,CZ052,CZ0522,4855,4348,86
2020-12-22,CZ052,CZ0523,7876,7125,142
2020-12-22,CZ052,CZ0524,5266,4459,63
2020-12-22,CZ052,CZ0525,6900,6076,133
2020-12-22,CZ053,CZ0531,7680,6807,109
2020-12-22,CZ053,CZ0532,10233,9017,116
2020-12-22,CZ053,CZ0533,6698,6037,105
2020-12-22,CZ053,CZ0534,8202,7554,107
2020-12-22,CZ063,CZ0631,7610,6800,128
2020-12-22,CZ063,CZ0632,7212,6501,122
2020-12-22,CZ063,CZ0633,5504,5123,104
2020-12-22,CZ063,CZ0634,6496,5888,134
2020-12-22,CZ063,CZ0635,8304,7625,125
2020-12-22,CZ064,CZ0641,5918,5172,182
2020-12-22,CZ064,CZ0642,19316,17248,367
2020-12-22,CZ064,CZ0643,11375,10219,187
2020-12-22,CZ064,CZ0644,5004,4285,164
2020-12-22,CZ064,CZ0645,9884,8906,205
2020-12-22,CZ064,CZ0646,4908,4180,130
2020-12-22,CZ064,CZ0647,5148,4526,147
2020-12-22,CZ071,CZ0711,2168,1898,65
2020-12-22,CZ071,CZ0712,13932,12443,264
2020-12-22,CZ071,CZ0713,7863,6942,99
2020-12-22,CZ071,CZ0714,9000,7964,140
2020-12-22,CZ071,CZ0715,6587,6032,124
2020-12-22,CZ072,CZ0721,8062,6875,134
2020-12-22,CZ072,CZ0722,11348,10415,166
2020-12-22,CZ072,CZ0723,10334,9123,157
2020-12-22,CZ072,CZ0724,14619,12937,243
2020-12-22,CZ080,CZ0801,4466,3914,121
2020-12-22,CZ080,CZ0802,14135,12183,259
2020-12-22,CZ080,CZ0803,15628,13624,256
2020-12-22,CZ080,CZ0804,8590,7435,119
2020-12-22,CZ080,CZ0805,13280,11466,185
2020-12-22,CZ080,CZ0806,18438,15147,365
2020-12-22,,,29,1614,0
2020-12-23,CZ010,CZ0100,71211,64890,1016
2020-12-23,CZ020,CZ020A,7909,7523,68
2020-12-23,CZ020,CZ020B,8389,7670,65
2020-12-23,CZ020,CZ020C,3499,3132,57
2020-12-23,CZ020,CZ0201,7942,7047,173
2020-12-23,CZ020,CZ0202,5243,4717,57
2020-12-23,CZ020,CZ0203,9495,8133,126
2020-12-23,CZ020,CZ0204,6472,5736,107
2020-12-23,CZ020,CZ0205,4501,3853,65
2020-12-23,CZ020,CZ0206,6380,5691,130
2020-12-23,CZ020,CZ0207,7575,6655,113
2020-12-23,CZ020,CZ0208,5956,5115,101
2020-12-23,CZ020,CZ0209,9863,9234,85
2020-12-23,CZ031,CZ0311,11436,11138,170
2020-12-23,CZ031,CZ0312,2614,2349,70
2020-12-23,CZ031,CZ0313,5509,4924,102
2020-12-23,CZ031,CZ0314,4710,4202,70
2020-12-23,CZ031,CZ0315,2930,2574,88
2020-12-23,CZ031,CZ0316,4397,4020,109
2020-12-23,CZ031,CZ0317,6714,6236,175
2020-12-23,CZ032,CZ0321,3645,3313,82
2020-12-23,CZ032,CZ0322,4971,4512,83
2020-12-23,CZ032,CZ0323,11698,10440,147
2020-12-23,CZ032,CZ0324,4131,3566,75
2020-12-23,CZ032,CZ0325,5031,4436,57
2020-12-23,CZ032,CZ0326,2655,2272,44
2020-12-23,CZ032,CZ0327,2842,2433,48
2020-12-23,CZ041,CZ0411,3675,3152,131
2020-12-23,CZ041,CZ0412,5184,4564,153
2020-12-23,CZ041,CZ0413,4527,3902,115
2020-12-23,CZ042,CZ0421,6713,5753,139
2020-12-23,CZ042,CZ0422,6499,5938,158
2020-12-23,CZ042,CZ0423,7768,6989,127
2020-12-23,CZ042,CZ0424,4919,4222,81
2020-12-23,CZ042,CZ0425,5578,4980,126
2020-12-23,CZ042,CZ0426,6175,5420,111
2020-12-23,CZ042,CZ0427,6955,5982,112
2020-12-23,CZ051,CZ0511,5472,4707,85
2020-12-23,CZ051,CZ0512,6153,5192,100
2020-12-23,CZ051,CZ0513,12726,10873,124
2020-12-23,CZ051,CZ0514,5276,4696,73
2020-12-23,CZ052,CZ0521,10981,9194,156
2020-12-23,CZ052,CZ0522,4969,4365,87
2020-12-23,CZ052,CZ0523,7995,7162,143
2020-12-23,CZ052,CZ0524,5411,4489,64
2020-12-23,CZ052,CZ0525,7063,6102,133
2020-12-23,CZ053,CZ0531,7847,6826,111
2020-12-23,CZ053,CZ0532,10531,9072,118
2020-12-23,CZ053,CZ0533,6786,6049,105
2020-12-23,CZ053,CZ0534,8335,7565,107
2020-12-23,CZ063,CZ0631,7758,6863,134
2020-12-23,CZ063,CZ0632,7365,6510,123
2020-12-23,CZ063,CZ0633,5598,5153,105
2020-12-23,CZ063,CZ0634,6605,5895,134
2020-12-23,CZ063,CZ0635,8445,7633,125
2020-12-23,CZ064,CZ0641,6078,5186,184
2020-12-23,CZ064,CZ0642,20109,17303,371
2020-12-23,CZ064,CZ0643,11709,10244,187
2020-12-23,CZ064,CZ0644,5155,4305,165
2020-12-23,CZ064,CZ0645,10018,8915,205
2020-12-23,CZ064,CZ0646,5055,4197,132
2020-12-23,CZ064,CZ0647,5253,4539,147
2020-12-23,CZ071,CZ0711,2221,1900,65
2020-12-23,CZ071,CZ0712,14358,12485,265
2020-12-23,CZ071,CZ0713,8022,6955,99
2020-12-23,CZ071,CZ0714,9268,7971,143
2020-12-23,CZ071,CZ0715,6809,6036,126
2020-12-23,CZ072,CZ0721,8209,6895,141
2020-12-23,CZ072,CZ0722,11496,10442,166
2020-12-23,CZ072,CZ0723,10589,9142,160
2020-12-23,CZ072,CZ0724,14942,12979,250
2020-12-23,CZ080,CZ0801,4563,3931,124
2020-12-23,CZ080,CZ0802,14483,12248,265
2020-12-23,CZ080,CZ0803,15887,13674,258
2020-12-23,CZ080,CZ0804,8851,7471,119
2020-12-23,CZ080,CZ0805,13615,11539,188
2020-12-23,CZ080,CZ0806,18907,15226,373
2020-12-23,,,29,1619,0
2020-12-24,CZ010,CZ0100,71971,65746,1019
2020-12-24,CZ020,CZ020A,7992,7633,68
2020-12-24,CZ020,CZ020B,8470,7742,65
2020-12-24,CZ020,CZ020C,3502,3171,59
2020-12-24,CZ020,CZ0201,8002,7146,174
2020-12-24,CZ020,CZ0202,5260,4795,57
2020-12-24,CZ020,CZ0203,9538,8295,127
2020-12-24,CZ020,CZ0204,6520,5816,107
2020-12-24,CZ020,CZ0205,4522,3924,65
2020-12-24,CZ020,CZ0206,6436,5794,130
2020-12-24,CZ020,CZ0207,7647,6766,113
2020-12-24,CZ020,CZ0208,6008,5184,102
2020-12-24,CZ020,CZ0209,9955,9365,85
2020-12-24,CZ031,CZ0311,11490,11226,171
2020-12-24,CZ031,CZ0312,2658,2371,70
2020-12-24,CZ031,CZ0313,5541,4999,103
2020-12-24,CZ031,CZ0314,4724,4262,72
2020-12-24,CZ031,CZ0315,2933,2596,88
2020-12-24,CZ031,CZ0316,4408,4045,109
2020-12-24,CZ031,CZ0317,6785,6306,177
2020-12-24,CZ032,CZ0321,3658,3329,82
2020-12-24,CZ032,CZ0322,4985,4546,87
2020-12-24,CZ032,CZ0323,11748,10541,149
2020-12-24,CZ032,CZ0324,4138,3614,76
2020-12-24,CZ032,CZ0325,5047,4493,57
2020-12-24,CZ032,CZ0326,2660,2314,44
2020-12-24,CZ032,CZ0327,2856,2489,49
2020-12-24,CZ041,CZ0411,3740,3194,131
2020-12-24,CZ041,CZ0412,5251,4606,156
2020-12-24,CZ041,CZ0413,4598,3943,115
2020-12-24,CZ042,CZ0421,6761,5841,140
2020-12-24,CZ042,CZ0422,6524,5986,158
2020-12-24,CZ042,CZ0423,7789,7089,133
2020-12-24,CZ042,CZ0424,4970,4299,82
2020-12-24,CZ042,CZ0425,5642,5026,126
2020-12-24,CZ042,CZ0426,6206,5509,114
2020-12-24,CZ042,CZ0427,7014,6091,115
2020-12-24,CZ051,CZ0511,5479,4767,87
2020-12-24,CZ051,CZ0512,6163,5254,101
2020-12-24,CZ051,CZ0513,12741,11035,127
2020-12-24,CZ051,CZ0514,5290,4760,73
2020-12-24,CZ052,CZ0521,11038,9347,157
2020-12-24,CZ052,CZ0522,4989,4418,88
2020-12-24,CZ052,CZ0523,8059,7220,143
2020-12-24,CZ052,CZ0524,5460,4547,66
2020-12-24,CZ052,CZ0525,7133,6161,133
2020-12-24,CZ053,CZ0531,7901,6928,112
2020-12-24,CZ053,CZ0532,10615,9232,119
2020-12-24,CZ053,CZ0533,6829,6120,105
2020-12-24,CZ053,CZ0534,8367,7630,107
2020-12-24,CZ063,CZ0631,7798,6971,138
2020-12-24,CZ063,CZ0632,7383,6594,123
2020-12-24,CZ063,CZ0633,5607,5180,106
2020-12-24,CZ063,CZ0634,6633,5963,134
2020-12-24,CZ063,CZ0635,8510,7715,125
2020-12-24,CZ064,CZ0641,6092,5256,187
2020-12-24,CZ064,CZ0642,20189,17559,376
2020-12-24,CZ064,CZ0643,11742,10422,191
2020-12-24,CZ064,CZ0644,5176,4381,166
2020-12-24,CZ064,CZ0645,10028,9017,207
2020-12-24,CZ064,CZ0646,5083,4308,134
2020-12-24,CZ064,CZ0647,5259,4589,148
2020-12-24,CZ071,CZ0711,2246,1929,66
2020-12-24,CZ071,CZ0712,14380,12627,268
2020-12-24,CZ071,CZ0713,8041,7046,99
2020-12-24,CZ071,CZ0714,9288,8131,144
2020-12-24,CZ071,CZ0715,6823,6078,128
2020-12-24,CZ072,CZ0721,8295,7061,143
2020-12-24,CZ072,CZ0722,11520,10530,168
2020-12-24,CZ072,CZ0723,10705,9280,161
2020-12-24,CZ072,CZ0724,14966,13199,257
2020-12-24,CZ080,CZ0801,4594,3971,126
2020-12-24,CZ080,CZ0802,14593,12385,266
2020-12-24,CZ080,CZ0803,16146,13843,260
2020-12-24,CZ080,CZ0804,8953,7565,119
2020-12-24,CZ080,CZ0805,13725,11676,193
2020-12-24,CZ080,CZ0806,19165,15427,378
2020-12-24,,,29,1629,0
2020-12-25,CZ010,CZ0100,72299,66442,1027
2020-12-25,CZ020,CZ020A,8047,7717,68
2020-12-25,CZ020,CZ020B,8494,7845,65
2020-12-25,CZ020,CZ020C,3510,3205,59
2020-12-25,CZ020,CZ0201,8034,7243,174
2020-12-25,CZ020,CZ0202,5270,4856,57
2020-12-25,CZ020,CZ0203,9554,8399,128
2020-12-25,CZ020,CZ0204,6543,5875,108
2020-12-25,CZ020,CZ0205,4527,3985,65
2020-12-25,CZ020,CZ0206,6451,5890,130
2020-12-25,CZ020,CZ0207,7668,6859,115
2020-12-25,CZ020,CZ0208,6039,5261,102
2020-12-25,CZ020,CZ0209,10000,9473,86
2020-12-25,CZ031,CZ0311,11521,11299,175
2020-12-25,CZ031,CZ0312,2667,2397,71
2020-12-25,CZ031,CZ0313,5551,5058,104
2020-12-25,CZ031,CZ0314,4738,4314,73
2020-12-25,CZ031,CZ0315,2941,2617,90
2020-12-25,CZ031,CZ0316,4440,4089,109
2020-12-25,CZ031,CZ0317,6805,6373,177
2020-12-25,CZ032,CZ0321,3669,3361,82
2020-12-25,CZ032,CZ0322,5007,4596,87
2020-12-25,CZ032,CZ0323,11841,10674,152
2020-12-25,CZ032,CZ0324,4166,3671,80
2020-12-25,CZ032,CZ0325,5088,4546,57
2020-12-25,CZ032,CZ0326,2691,2343,44
2020-12-25,CZ032,CZ0327,2874,2534,49
2020-12-25,CZ041,CZ0411,3748,3212,131
2020-12-25,CZ041,CZ0412,5262,4663,158
2020-12-25,CZ041,CZ0413,4612,4015,117
2020-12-25,CZ042,CZ0421,6801,5958,141
2020-12-25,CZ042,CZ0422,6545,6033,159
2020-12-25,CZ042,CZ0423,7803,7184,136
2020-12-25,CZ042,CZ0424,4980,4349,83
2020-12-25,CZ042,CZ0425,5669,5063,127
2020-12-25,CZ042,CZ0426,6240,5616,114
2020-12-25,CZ042,CZ0427,7060,6212,117
2020-12-25,CZ051,CZ0511,5525,4852,90
2020-12-25,CZ051,CZ0512,6191,5357,102
2020-12-25,CZ051,CZ0513,12818,11218,130
2020-12-25,CZ051,CZ0514,5304,4825,73
2020-12-25,CZ052,CZ0521,11059,9454,157
2020-12-25,CZ052,CZ0522,4993,4462,88
2020-12-25,CZ052,CZ0523,8092,7280,143
2020-12-25,CZ052,CZ0524,5530,4637,66
2020-12-25,CZ052,CZ0525,7140,6249,135
2020-12-25,CZ053,CZ0531,7912,7040,112
2020-12-25,CZ053,CZ0532,10636,9372,120
2020-12-25,CZ053,CZ0533,6837,6206,106
2020-12-25,CZ053,CZ0534,8394,7720,107
2020-12-25,CZ063,CZ0631,7811,7041,141
2020-12-25,CZ063,CZ0632,7430,6662,123
2020-12-25,CZ063,CZ0633,5618,5244,106
2020-12-25,CZ063,CZ0634,6689,6008,136
2020-12-25,CZ063,CZ0635,8525,7804,125
2020-12-25,CZ064,CZ0641,6101,5347,187
2020-12-25,CZ064,CZ0642,20288,17815,378
2020-12-25,CZ064,CZ0643,11796,10543,193
2020-12-25,CZ064,CZ0644,5190,4474,167
2020-12-25,CZ064,CZ0645,10038,9123,207
2020-12-25,CZ064,CZ0646,5106,4384,138
2020-12-25,CZ064,CZ0647,5273,4661,148
2020-12-25,CZ071,CZ0711,2254,1953,67
2020-12-25,CZ071,CZ0712,14466,12788,271
2020-12-25,CZ071,CZ0713,8093,7152,100
2020-12-25,CZ071,CZ0714,9297,8259,145
2020-12-25,CZ071,CZ0715,6839,6126,131
2020-12-25,CZ072,CZ0721,8357,7182,146
2020-12-25,CZ072,CZ0722,11552,10631,168
2020-12-25,CZ072,CZ0723,10734,9448,161
2020-12-25,CZ072,CZ0724,15101,13356,264
2020-12-25,CZ080,CZ0801,4609,4050,128
2020-12-25,CZ080,CZ0802,14646,12607,270
2020-12-25,CZ080,CZ0803,16187,14098,262
2020-12-25,CZ080,CZ0804,8975,7741,121
2020-12-25,CZ080,CZ0805,13782,11850,196
2020-12-25,CZ080,CZ0806,19263,15801,382
2020-12-25,,,29,1636,0
2020-12-26,CZ010,CZ0100,72608,67223,1035
2020-12-26,CZ020,CZ020A,8092,7812,69
2020-12-26,CZ020,CZ020B,8510,7938,65
2020-12-26,CZ020,CZ020C,3551,3232,59
2020-12-26,CZ020,CZ0201,8058,7327,177
2020-12-26,CZ020,CZ0202,5287,4898,58
2020-12-26,CZ020,CZ0203,9655,8506,130
2020-12-26,CZ020,CZ0204,6564,5949,109
2020-12-26,CZ020,CZ0205,4545,4035,66
2020-12-26,CZ020,CZ0206,6463,5972,131
2020-12-26,CZ020,CZ0207,7673,6938,117
2020-12-26,CZ020,CZ0208,6056,5385,102
2020-12-26,CZ020,CZ0209,10025,9596,86
2020-12-26,CZ031,CZ0311,11544,11425,177
2020-12-26,CZ031,CZ0312,2669,2432,73
2020-12-26,CZ031,CZ0313,5584,5114,104
2020-12-26,CZ031,CZ0314,4747,4361,75
2020-12-26,CZ031,CZ0315,2942,2634,90
2020-12-26,CZ031,CZ0316,4441,4131,109
2020-12-26,CZ031,CZ0317,6831,6423,177
2020-12-26,CZ032,CZ0321,3700,3380,83
2020-12-26,CZ032,CZ0322,5027,4651,88
2020-12-26,CZ032,CZ0323,11892,10793,154
2020-12-26,CZ032,CZ0324,4185,3699,84
2020-12-26,CZ032,CZ0325,5111,4603,57
2020-12-26,CZ032,CZ0326,2715,2369,44
2020-12-26,CZ032,CZ0327,2884,2582,50
2020-12-26,CZ041,CZ0411,3752,3261,131
2020-12-26,CZ041,CZ0412,5270,4738,160
2020-12-26,CZ041,CZ0413,4617,4077,118
2020-12-26,CZ042,CZ0421,6836,6050,144
2020-12-26,CZ042,CZ0422,6556,6074,160
2020-12-26,CZ042,CZ0423,7819,7285,140
2020-12-26,CZ042,CZ0424,5004,4423,86
2020-12-26,CZ042,CZ0425,5696,5128,128
2020-12-26,CZ042,CZ0426,6273,5715,115
2020-12-26,CZ042,CZ0427,7105,6305,118
2020-12-26,CZ051,CZ0511,5548,4902,92
2020-12-26,CZ051,CZ0512,6211,5448,107
2020-12-26,CZ051,CZ0513,12929,11412,133
2020-12-26,CZ051,CZ0514,5324,4880,73
2020-12-26,CZ052,CZ0521,11151,9601,157
2020-12-26,CZ052,CZ0522,5002,4511,91
2020-12-26,CZ052,CZ0523,8154,7352,143
2020-12-26,CZ052,CZ0524,5566,4710,66
2020-12-26,CZ052,CZ0525,7169,6308,137
2020-12-26,CZ053,CZ0531,7945,7149,114
2020-12-26,CZ053,CZ0532,10724,9550,122
2020-12-26,CZ053,CZ0533,6851,6273,107
2020-12-26,CZ053,CZ0534,8412,7794,107
2020-12-26,CZ063,CZ0631,7919,7124,142
2020-12-26,CZ063,CZ0632,7503,6728,124
2020-12-26,CZ063,CZ0633,5628,5293,106
2020-12-26,CZ063,CZ0634,6703,6081,137
2020-12-26,CZ063,CZ0635,8541,7911,126
2020-12-26,CZ064,CZ0641,6105,5416,189
2020-12-26,CZ064,CZ0642,20362,18059,380
2020-12-26,CZ064,CZ0643,11839,10684,194
2020-12-26,CZ064,CZ0644,5202,4555,168
2020-12-26,CZ064,CZ0645,10048,9204,208
2020-12-26,CZ064,CZ0646,5116,4460,140
2020-12-26,CZ064,CZ0647,5281,4725,149
2020-12-26,CZ071,CZ0711,2261,1973,68
2020-12-26,CZ071,CZ0712,14505,12925,272
2020-12-26,CZ071,CZ0713,8113,7248,101
2020-12-26,CZ071,CZ0714,9319,8388,147
2020-12-26,CZ071,CZ0715,6863,6187,133
2020-12-26,CZ072,CZ0721,8418,7264,149
2020-12-26,CZ072,CZ0722,11585,10743,171
2020-12-26,CZ072,CZ0723,10787,9597,163
2020-12-26,CZ072,CZ0724,15254,13500,267
2020-12-26,CZ080,CZ0801,4620,4100,129
2020-12-26,CZ080,CZ0802,14726,12846,273
2020-12-26,CZ080,CZ0803,16245,14357,266
2020-12-26,CZ080,CZ0804,9036,7857,122
2020-12-26,CZ080,CZ0805,13921,12030,200
2020-12-26,CZ080,CZ0806,19441,16197,386
2020-12-26,,,29,1640,0
2020-12-27,CZ010,CZ0100,73190,68031,1043
2020-12-27,CZ020,CZ020A,8154,7908,69
2020-12-27,CZ020,CZ020B,8529,8030,65
2020-12-27,CZ020,CZ020C,3565,3269,59
2020-12-27,CZ020,CZ0201,8118,7407,177
2020-12-27,CZ020,CZ0202,5299,4977,58
2020-12-27,CZ020,CZ0203,9690,8612,131
2020-12-27,CZ020,CZ0204,6596,6009,110
2020-12-27,CZ020,CZ0205,4563,4104,66
2020-12-27,CZ020,CZ0206,6507,6044,131
2020-12-27,CZ020,CZ0207,7732,7038,119
2020-12-27,CZ020,CZ0208,6085,5455,102
2020-12-27,CZ020,CZ0209,10126,9731,87
2020-12-27,CZ031,CZ0311,11582,11531,180
2020-12-27,CZ031,CZ0312,2674,2452,74
2020-12-27,CZ031,CZ0313,5623,5157,105
2020-12-27,CZ031,CZ0314,4753,4410,77
2020-12-27,CZ031,CZ0315,2949,2657,90
2020-12-27,CZ031,CZ0316,4461,4161,112
2020-12-27,CZ031,CZ0317,6835,6453,180
2020-12-27,CZ032,CZ0321,3706,3412,83
2020-12-27,CZ032,CZ0322,5042,4698,89
2020-12-27,CZ032,CZ0323,11959,10911,155
2020-12-27,CZ032,CZ0324,4203,3822,87
2020-12-27,CZ032,CZ0325,5144,4658,57
2020-12-27,CZ032,CZ0326,2729,2391,44
2020-12-27,CZ032,CZ0327,2891,2616,51
2020-12-27,CZ041,CZ0411,3758,3282,131
2020-12-27,CZ041,CZ0412,5274,4784,162
2020-12-27,CZ041,CZ0413,4619,4129,119
2020-12-27,CZ042,CZ0421,6892,6123,146
2020-12-27,CZ042,CZ0422,6579,6120,161
2020-12-27,CZ042,CZ0423,7837,7358,141
2020-12-27,CZ042,CZ0424,5027,4523,86
2020-12-27,CZ042,CZ0425,5748,5181,131
2020-12-27,CZ042,CZ0426,6325,5784,118
2020-12-27,CZ042,CZ0427,7157,6392,120
2020-12-27,CZ051,CZ0511,5554,4971,97
2020-12-27,CZ051,CZ0512,6221,5538,107
2020-12-27,CZ051,CZ0513,13020,11577,135
2020-12-27,CZ051,CZ0514,5339,4930,73
2020-12-27,CZ052,CZ0521,11194,9742,158
2020-12-27,CZ052,CZ0522,5015,4567,94
2020-12-27,CZ052,CZ0523,8252,7407,143
2020-12-27,CZ052,CZ0524,5645,4794,69
2020-12-27,CZ052,CZ0525,7250,6383,139
2020-12-27,CZ053,CZ0531,7983,7235,116
2020-12-27,CZ053,CZ0532,10872,9713,123
2020-12-27,CZ053,CZ0533,6866,6343,108
2020-12-27,CZ053,CZ0534,8441,7867,107
2020-12-27,CZ063,CZ0631,7984,7175,142
2020-12-27,CZ063,CZ0632,7509,6789,126
2020-12-27,CZ063,CZ0633,5639,5321,107
2020-12-27,CZ063,CZ0634,6711,6119,137
2020-12-27,CZ063,CZ0635,8548,7987,128
2020-12-27,CZ064,CZ0641,6111,5491,190
2020-12-27,CZ064,CZ0642,20451,18274,384
2020-12-27,CZ064,CZ0643,11878,10828,197
2020-12-27,CZ064,CZ0644,5208,4623,169
2020-12-27,CZ064,CZ0645,10064,9314,212
2020-12-27,CZ064,CZ0646,5137,4521,140
2020-12-27,CZ064,CZ0647,5283,4763,149
2020-12-27,CZ071,CZ0711,2269,1995,70
2020-12-27,CZ071,CZ0712,14620,13075,273
2020-12-27,CZ071,CZ0713,8150,7333,101
2020-12-27,CZ071,CZ0714,9340,8490,148
2020-12-27,CZ071,CZ0715,6873,6261,133
2020-12-27,CZ072,CZ0721,8468,7345,150
2020-12-27,CZ072,CZ0722,11621,10820,171
2020-12-27,CZ072,CZ0723,10865,9699,163
2020-12-27,CZ072,CZ0724,15343,13636,270
2020-12-27,CZ080,CZ0801,4641,4166,133
2020-12-27,CZ080,CZ0802,14833,13053,275
2020-12-27,CZ080,CZ0803,16352,14585,267
2020-12-27,CZ080,CZ0804,9151,7996,123
2020-12-27,CZ080,CZ0805,14079,12218,202
2020-12-27,CZ080,CZ0806,19663,16538,389
2020-12-27,,,29,1641,0
2020-12-28,CZ010,CZ0100,74518,69044,1050
2020-12-28,CZ020,CZ020A,8343,8018,70
2020-12-28,CZ020,CZ020B,8641,8118,65
2020-12-28,CZ020,CZ020C,3671,3303,61
2020-12-28,CZ020,CZ0201,8175,7491,181
2020-12-28,CZ020,CZ0202,5417,5071,58
2020-12-28,CZ020,CZ0203,9911,8749,132
2020-12-28,CZ020,CZ0204,6715,6073,112
2020-12-28,CZ020,CZ0205,4658,4167,68
2020-12-28,CZ020,CZ0206,6665,6157,132
2020-12-28,CZ020,CZ0207,7845,7144,120
2020-12-28,CZ020,CZ0208,6190,5563,103
2020-12-28,CZ020,CZ0209,10325,9884,88
2020-12-28,CZ031,CZ0311,11708,11634,183
2020-12-28,CZ031,CZ0312,2725,2476,76
2020-12-28,CZ031,CZ0313,5709,5210,106
2020-12-28,CZ031,CZ0314,4786,4450,77
2020-12-28,CZ031,CZ0315,3001,2691,91
2020-12-28,CZ031,CZ0316,4481,4216,112
2020-12-28,CZ031,CZ0317,6964,6494,182
2020-12-28,CZ032,CZ0321,3734,3465,83
2020-12-28,CZ032,CZ0322,5095,4745,89
2020-12-28,CZ032,CZ0323,12153,11050,157
2020-12-28,CZ032,CZ0324,4268,3868,88
2020-12-28,CZ032,CZ0325,5231,4715,58
2020-12-28,CZ032,CZ0326,2825,2436,45
2020-12-28,CZ032,CZ0327,2924,2651,52
2020-12-28,CZ041,CZ0411,3879,3349,131
2020-12-28,CZ041,CZ0412,5348,4844,164
2020-12-28,CZ041,CZ0413,4669,4194,120
2020-12-28,CZ042,CZ0421,7038,6191,146
2020-12-28,CZ042,CZ0422,6641,6167,162
2020-12-28,CZ042,CZ0423,7937,7449,141
2020-12-28,CZ042,CZ0424,5091,4576,87
2020-12-28,CZ042,CZ0425,5811,5231,133
2020-12-28,CZ042,CZ0426,6437,5880,118
2020-12-28,CZ042,CZ0427,7247,6511,121
2020-12-28,CZ051,CZ0511,5650,5046,99
2020-12-28,CZ051,CZ0512,6344,5636,108
2020-12-28,CZ051,CZ0513,13273,11721,137
2020-12-28,CZ051,CZ0514,5401,4986,74
2020-12-28,CZ052,CZ0521,11547,9899,160
2020-12-28,CZ052,CZ0522,5155,4644,95
2020-12-28,CZ052,CZ0523,8394,7457,143
2020-12-28,CZ052,CZ0524,5819,4881,72
2020-12-28,CZ052,CZ0525,7418,6473,141
2020-12-28,CZ053,CZ0531,8128,7336,116
2020-12-28,CZ053,CZ0532,11088,9871,130
2020-12-28,CZ053,CZ0533,6988,6433,110
2020-12-28,CZ053,CZ0534,8575,7938,108
2020-12-28,CZ063,CZ0631,8112,7353,147
2020-12-28,CZ063,CZ0632,7607,6879,126
2020-12-28,CZ063,CZ0633,5707,5374,107
